Name,Year,Genre,Critic_Score,Global_Sales,Platform,cat_publi,cat_studio
The Legend of Heroes: A Tear of Vermillion,2005,Role-Playing,6.9,0.09,PSP,2,0
The Legend of Heroes: Trails in the Sky,2011,Role-Playing,8.1,0.1,PSP,2,2
The Legend of Heroes: Trails of Cold Steel III,2019,Role-Playing,7.0,0.13,PS4,3,2
The Legend of Legacy,2015,Role-Playing,6.0,0.29,3DS,3,2
The Legend of Spyro: A New Beginning,2006,Platform,6.5,0.56,DS,3,3
The Legend of Zelda: A Link Between Worlds,2013,Adventure,9.3,3.57,3DS,3,3
The Legend of Zelda: A Link to the Past,2002,Adventure,9.6,2.7,GBA,3,3
The Legend of Zelda: Breath of the Wild,2017,Action-Adventure,9.9,10.8,NS,3,3
The Legend of Zelda: Four Swords Adventures,2004,Adventure,8.4,0.81,GC,3,3
The Legend of Zelda: Majora's Mask,2000,Adventure,9.3,3.36,N64,3,3
The Legend of Zelda: Majora's Mask 3D,2015,Action-Adventure,9.0,2.5,3DS,3,3
The Legend of Zelda: Ocarina of Time,1998,Adventure,9.9,7.6,N64,3,3
The Legend of Zelda: Ocarina of Time 3D,2011,Action-Adventure,9.3,7.33,3DS,3,3
The Legend of Zelda: Phantom Hourglass,2007,Adventure,9.1,5.09,DS,3,3
The Legend of Zelda: Skyward Sword,2011,Adventure,9.4,3.96,Wii,3,3
The Legend of Zelda: Spirit Tracks,2009,Adventure,8.7,3.32,DS,3,3
The Legend of Zelda: The Minish Cap,2005,Adventure,8.9,1.42,GBA,3,3
The Legend of Zelda: The Wind Waker,2003,Action-Adventure,9.3,6.68,GC,3,3
The Legend of Zelda: Tri Force Heroes,2015,Adventure,7.4,1.24,3DS,3,3
The Legend of Zelda: Twilight Princess,2006,Adventure,9.5,8.77,GC,3,3
The Legend of Zelda: Twilight Princess HD,2016,Action-Adventure,8.4,1.24,WiiU,3,3
The Legendary Starfy,2009,Platform,7.1,0.85,DS,3,3
The Longest Journey,2000,Adventure,8.7,0.02,PC,0,2
The Lord of the Rings: Aragorn's Quest,2010,Action,6.4,0.23,Wii,3,3
The Lord of the Rings: Conquest,2009,Action,5.9,1.5,Multi_Plateforme,3,3
The Lord of the Rings: The Battle for Middle-Earth II,2006,Strategy,8.0,0.07,PC,3,3
The Lord of the Rings: The Return of the King,2003,Action,7.4,5.67,Multi_Plateforme,3,3
The Lord of the Rings: The Third Age,2004,Role-Playing,7.9,0.29,GC,3,3
The Lord of the Rings: The Two Towers,2002,Action,8.3,4.67,PS2,3,3
The Lord of the Rings: War in the North,2011,Role-Playing,6.5,1.91,Multi_Plateforme,3,3
The Lost Child,2018,Role-Playing,7.5,0.03,NS,3,0
The Mark,2007,Shooter,3.0,0.0,PC,1,0
The Matrix: Path of Neo,2005,Action,6.6,0.8,Multi_Plateforme,3,2
The Movies,2005,Simulation,8.2,0.04,PC,0,3
The Munchables,2009,Action,8.0,0.18,Wii,3,3
The Next BIG Thing,2011,Adventure,6.8,0.06,PC,1,0
The Nightmare of Druaga: Fushigino Dungeon,2004,Role-Playing,6.4,0.05,PS2,3,2
The Operative: No One Lives Forever,2000,Shooter,6.8,0.14,PC,3,3
The Orange Box,2007,Shooter,9.7,3.0300000000000002,Multi_Plateforme,3,3
The Order: 1886,2015,Shooter,6.2,1.62,PS4,3,3
The Outfit,2006,Action,7.0,0.25,X360,3,3
The Polar Express,2004,Adventure,3.3,0.11,GC,3,2
The Powerpuff Girls: Relish Rampage,2002,Action,3.8,0.45,PS2,2,2
The Rub Rabbits!,2006,Puzzle,7.3,0.07,DS,3,3
The Saboteur,2009,Action,7.1,1.05,Multi_Plateforme,3,3
The Scorpion King: Rise of the Akkadian,2002,Action,5.2,0.11,GC,3,3
The Settlers 7: Paths to a Kingdom,2010,Strategy,7.8,0.31,PC,3,1
The Simpsons Game,2007,Platform,6.0,3.0100000000000002,Multi_Plateforme,3,3
The Simpsons: Hit & Run,2003,Racing,7.7,5.69,GC,3,3
The Simpsons: Road Rage,2001,Racing,6.0,3.8499999999999996,GC,3,3
The Sims,2000,Simulation,8.9,0.05,PC,2,3
The Sims 2,2005,Simulation,6.2,2.0,Multi_Plateforme,3,3
The Sims 2 Holiday Edition,2005,Simulation,2.0,0.0,PC,3,3
The Sims 2: Nightlife,2005,Simulation,7.5,1.27,PC,3,3
The Sims 2: Pets,2006,Simulation,4.8,3.1399999999999997,Multi_Plateforme,3,3
The Sims 3,2010,Simulation,5.6,13.74,Multi_Plateforme,3,3
The Sims 3: Ambitions,2010,Simulation,7.9,0.45,PC,3,3
The Sims 3: Generations,2011,Simulation,6.5,0.63,PC,3,3
The Sims 3: Late Night Expansion Pack,2010,Simulation,7.5,1.69,PC,3,3
The Sims 3: Pets,2011,Simulation,7.0,0.54,Multi_Plateforme,3,3
The Sims 3: World Adventures,2009,Simulation,8.2,0.57,PC,3,3
The Sims 4,2014,Simulation,7.0,4.1,PC,3,3
The Sims Medieval: Pirates and Nobles,2011,Simulation,5.5,0.15,PC,3,3
The Sims: Bustin' Out,2003,Simulation,7.9,0.66,GC,3,3
The Sims: Medieval,2011,Simulation,7.2,0.7,PC,3,3
The Sims: Unleashed,2002,Simulation,7.3,3.76,PC,3,3
The Sky Crawlers: Innocent Aces,2010,Simulation,7.3,0.12,Wii,2,2
The Sly Collection,2010,Platform,8.7,0.69,PS3,3,2
The SpongeBob SquarePants Movie,2004,Platform,6.6,3.24,Multi_Plateforme,3,3
The Sum of All Fears,2003,Shooter,3.2,0.03,GC,3,1
The Tomb Raider Trilogy,2011,Action,8.5,0.89,PS3,3,3
The Typing of the Dead,2001,Shooter,8.6,0.05,DC,3,2
The Urbz: Sims in the City,2004,Simulation,7.6,0.4,GC,3,3
The Warriors,2007,Action,8.1,0.28,PSP,3,1
The Witcher,2007,Role-Playing,7.9,0.06,PC,3,2
The Witcher 2: Assassins of Kings,2011,Role-Playing,8.8,0.98,PC,3,2
The Witcher: Enhanced Edition,2008,Role-Playing,8.3,0.33,PC,3,2
The Wizard of Oz: Beyond The Yellow Brick Road,2009,Role-Playing,6.4,0.15,DS,2,3
The Wonderful 101,2013,Action,8.0,0.36,WiiU,3,3
The World Ends With You,2008,Role-Playing,8.6,0.78,DS,3,3
The World Ends with You: Final Remix,2018,Role-Playing,7.4,0.27,NS,3,3
Theatrhythm: Final Fantasy,2012,Misc,7.8,0.51,3DS,3,2
Theme Hospital,1997,Strategy,5.5,2.4899999999999998,PC,3,3
Theme Park Roller Coaster,2000,Strategy,7.9,0.48,PS2,3,3
Thief: The Dark Project,1998,Shooter,9.3,0.01,PC,3,0
Thor: God of Thunder,2011,Action,6.4,0.67,Multi_Plateforme,3,2
Threads of Fate,2000,Role-Playing,7.8,0.21,PS,3,3
Thrillville,2006,Strategy,7.4,0.2,PSP,3,3
Thrillville: Off the Rails,2007,Strategy,8.1,0.0,PC,3,3
Tiger Woods PGA Tour,2005,Sports,8.0,0.21,PSP,3,3
Tiger Woods PGA Tour 06,2005,Sports,6.9,0.51,PSP,3,3
Tiger Woods PGA Tour 07,2006,Sports,7.8,2.63,Multi_Plateforme,3,3
Tiger Woods PGA Tour 08,2007,Sports,7.4,1.4,PSP,3,2
Tiger Woods PGA Tour 09,2008,Sports,5.2,1.01,PS3,3,3
Tiger Woods PGA Tour 10,2009,Sports,8.1,2.74,Multi_Plateforme,3,3
Tiger Woods PGA Tour 11,2010,Sports,7.9,1.8900000000000001,Multi_Plateforme,3,3
Tigger's Honey Hunt,2000,Platform,7.3,0.2,N64,1,1
Time Crisis,1997,Shooter,8.5,1.68,PS,3,3
Time Crisis 4,2007,Shooter,6.1,0.83,PS3,3,3
Time Crisis: Razing Storm,2010,Shooter,5.8,0.54,PS3,3,2
TimeShift,2007,Shooter,7.0,0.41,X360,3,1
TimeSplitters 2,2002,Shooter,9.1,0.7,PS2,3,2
TimeSplitters: Future Perfect,2005,Shooter,8.4,0.08,GC,3,2
Titan Quest,2006,Role-Playing,7.6,0.05,PC,3,0
Titan Quest: Immortal Throne,2007,Role-Playing,8.3,0.0,PC,3,0
Titanfall 2,2016,Shooter,8.9,1.72,PS4,3,2
Tobal No.1,1996,Fighting,7.7,0.92,PS,3,2
Tokyo Mirage Sessions #FE,2016,Role-Playing,8.0,0.33,WiiU,3,3
Tom Clancy's EndWar,2008,Strategy,6.7,1.02,PSP,3,2
Tom Clancy's Ghost Recon 2,2005,Shooter,5.7,0.07,GC,3,1
Tom Clancy's Ghost Recon Advanced Warfighter,2006,Shooter,9.1,1.54,X360,3,3
Tom Clancy's Ghost Recon Advanced Warfighter 2,2007,Shooter,6.5,1.55,PSP,3,2
Tom Clancy's Ghost Recon Wildlands,2017,Shooter,7.0,4.7700000000000005,Multi_Plateforme,3,3
Tom Clancy's Ghost Recon: Shadow Wars,2011,Strategy,7.9,0.34,3DS,3,3
Tom Clancy's HAWX,2009,Action,6.9,1.1400000000000001,PS3,3,3
Tom Clancy's Rainbow Six 3,2004,Shooter,6.5,0.06,GC,3,0
Tom Clancy's Rainbow Six: Vegas,2006,Shooter,5.8,2.7,PSP,3,3
Tom Clancy's Rainbow Six: Vegas 2,2008,Shooter,8.2,3.76,PS3,3,3
Tom Clancy's Splinter Cell,2002,Action,9.3,3.02,XB,3,3
Tom Clancy's Splinter Cell 3D,2011,Action,8.0,0.3,3DS,3,2
Tom Clancy's Splinter Cell Trilogy,2011,Action,6.5,0.11,PS3,3,3
Tom Clancy's Splinter Cell: Blacklist,2013,Action-Adventure,8.3,2.32,Multi_Plateforme,3,3
Tom Clancy's Splinter Cell: Chaos Theory,2005,Action,7.8,1.2100000000000002,GC,3,3
Tom Clancy's Splinter Cell: Conviction,2010,Action,8.0,2.16,PC,3,3
Tom Clancy's Splinter Cell: Double Agent,2006,Action,5.6,1.1,Multi_Plateforme,3,2
Tom Clancy's Splinter Cell: Essentials,2006,Shooter,5.6,0.2,PSP,3,3
Tom Clancy's Splinter Cell: Pandora Tomorrow,2004,Action,6.7,1.56,GC,3,3
Tomb Raider,1996,Action,8.7,5.66,PC,3,3
Tomb Raider (2013),2013,Action,8.5,4.75,Multi_Plateforme,3,3
Tomb Raider II,1997,Adventure,7.6,7.53,PC,3,3
Tomb Raider III: Adventures of Lara Croft,1998,Adventure,7.3,4.16,PC,3,3
Tomb Raider: Anniversary,2007,Action,6.8,1.81,Multi_Plateforme,3,3
Tomb Raider: Legend,2006,Action,6.5,1.1300000000000001,Multi_Plateforme,3,3
Tomb Raider: Underworld,2008,Adventure,6.3,2.86,Multi_Plateforme,3,3
Tomba!,1998,Platform,8.6,0.26,PS,3,1
Tomodachi Life,2014,Simulation,7.8,5.88,3DS,3,3
Tony Hawk's American Sk8land,2005,Sports,6.0,0.44999999999999996,DS,3,3
Tony Hawk's American Wasteland,2005,Sports,8.2,0.74,GC,3,3
Tony Hawk's Pro Skater,1999,Sports,9.3,7.129999999999999,N64,3,3
Tony Hawk's Pro Skater 2,2000,Sports,8.5,6.619999999999999,Multi_Plateforme,3,3
Tony Hawk's Pro Skater 3,2001,Sports,9.1,5.3100000000000005,Multi_Plateforme,3,3
Tony Hawk's Pro Skater 4,2002,Sports,9.2,4.25,GC,3,3
Tony Hawk's Project 8,2006,Sports,6.3,2.55,Multi_Plateforme,3,3
Tony Hawk's Proving Ground,2007,Sports,7.2,0.56,X360,3,3
Tony Hawk's Underground,2003,Sports,8.7,4.6,GC,3,3
Tony Hawk's Underground 2,2004,Sports,8.5,0.5,GC,3,3
Tony Hawk's Underground 2 Remix,2005,Sports,8.5,0.82,PSP,3,2
Tony Hawk: RIDE,2009,Sports,4.3,2.16,Multi_Plateforme,3,2
Too Human,2008,Role-Playing,6.5,0.78,X360,3,3
Top Gear RPM Tuning,2005,Racing,4.9,0.02,XB,1,0
Top Spin 2,2006,Sports,5.2,0.23,Multi_Plateforme,3,1
Top Spin 3,2008,Sports,7.8,1.13,PS3,3,2
Top Spin 4,2011,Sports,8.2,1.24,Multi_Plateforme,3,2
Torchlight,2009,Role-Playing,8.4,0.07,PC,0,0
Total War: Rome II,2013,Strategy,8.0,0.69,PC,3,3
TouchMaster,2007,Puzzle,6.9,2.0,DS,3,2
Toy Story 3: The Video Game,2010,Action,7.5,1.85,PS3,3,3
Trace Memory,2005,Adventure,6.5,0.29,DS,3,2
TrackMania DS,2009,Racing,7.5,0.08,DS,3,1
TrackMania: Build to Race,2011,Racing,7.0,0.23,Wii,2,1
Trainz,2002,Simulation,8.4,0.0,PC,0,0
Transformers,2004,Shooter,7.8,1.29,PS2,3,2
Transformers: Cybertron Adventures,2010,Action,3.7,0.27,Wii,3,2
Transformers: Dark of the Moon,2011,Action,3.0,1.02,Multi_Plateforme,3,2
Transformers: Revenge of the Fallen,2009,Action,3.8,1.74,Multi_Plateforme,3,2
Transformers: The Game,2007,Action,4.3,1.25,PSP,3,2
Transformers: War for Cybertron,2010,Action,7.3,1.0899999999999999,Multi_Plateforme,3,2
Trapped Dead,2011,Strategy,4.0,0.02,PC,0,0
Trauma Center: New Blood,2007,Simulation,7.5,0.29,Wii,3,3
Trauma Center: Second Opinion,2006,Simulation,8.2,0.34,Wii,3,3
Trauma Center: Under the Knife,2005,Simulation,8.0,0.36,DS,3,3
Trauma Center: Under the Knife 2,2008,Simulation,8.2,0.11,DS,3,3
Trauma Team,2010,Simulation,8.1,0.17,Wii,3,3
Trigger Man,2004,Shooter,2.0,0.02,GC,2,3
Trine,2009,Platform,8.1,0.01,PC,0,1
Trine 2: Director's Cut,2012,Platform,7.8,0.04,WiiU,0,1
Trinity Universe,2010,Role-Playing,6.2,0.18,PS3,3,1
Trivial Pursuit,2009,Misc,7.3,0.57,Wii,3,2
Tropico,2001,Strategy,8.7,0.0,PC,2,0
Tropico 2: Pirate Cove,2003,Simulation,8.3,0.0,PC,2,0
Tropico 3,2009,Strategy,7.7,0.26,PC,2,2
Tropico 4,2011,Strategy,7.9,0.26,PC,2,2
True Crime: New York City,2005,Action,6.4,0.17,GC,3,2
True Crime: Streets of LA,2003,Action,8.1,0.56,GC,3,2
Tube Slider,2003,Racing,5.9,0.02,GC,0,3
Turok,2008,Shooter,6.6,0.75,X360,2,2
Turok 2: Seeds of Evil,1998,Shooter,9.0,1.86,N64,3,3
Turok: Dinosaur Hunter,1997,Shooter,8.9,1.51,N64,3,3
Turok: Evolution,2002,Shooter,7.4,0.38,GC,3,2
Twin Sector,2010,Action,4.2,0.0,PC,0,0
Twisted Metal,1995,Action,7.0,1.56,PS,3,3
Twisted Metal (2012),2012,Action,7.9,0.83,PS3,3,2
Twisted Metal 2,1996,Racing,8.7,2.44,PS,3,3
Twisted Metal 4,1999,Racing,6.7,1.28,PS,3,3
Twisted Metal III,1998,Action,4.4,1.73,PS,3,3
Twisted Metal: Black,2001,Racing,8.9,1.41,PS2,3,2
Twisted Metal: Head On,2005,Action,7.5,0.77,PSP,3,2
Two Worlds,2007,Role-Playing,7.4,0.02,PC,2,2
Two Worlds II,2011,Role-Playing,6.5,1.21,Multi_Plateforme,2,2
Ty the Tasmanian Tiger,2002,Platform,6.2,1.6199999999999999,Multi_Plateforme,3,3
Ty the Tasmanian Tiger 2: Bush Rescue,2004,Platform,6.9,0.8400000000000001,Multi_Plateforme,3,3
Ty the Tasmanian Tiger 3: Night of the Quinkan,2005,Action,6.2,0.3,Multi_Plateforme,3,3
Tycoon City: New York,2006,Strategy,6.2,0.02,PC,3,0
UEFA Euro 2008 Austria-Switzerland,2008,Sports,6.9,0.25,PSP,3,3
UFC 2009 Undisputed,2009,Fighting,8.4,3.83,PS3,3,3
UFC Personal Trainer: The Ultimate Fitness System,2011,Sports,4.5,0.99,PS3,3,3
UFC Undisputed 2010,2010,Fighting,7.7,2.95,Multi_Plateforme,3,3
Ultimate Fighting Championship: Throwdown,2002,Fighting,6.7,0.08,GC,2,1
Ultimate Ghosts 'n Goblins,2006,Platform,7.3,0.08,PSP,3,3
Ultimate Marvel vs. Capcom 3,2011,Fighting,8.3,0.07,X360,3,3
Ultimate Mortal Kombat,2007,Fighting,7.3,0.09,DS,3,0
Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,2003,Fighting,8.0,0.14,GC,2,2
Ultimate NES Remix,2014,Action,7.0,0.33,3DS,3,3
Ultra Street Fighter II: The Final Challengers,2017,Fighting,7.0,0.57,NS,3,3
Uncharted 2: Among Thieves,2009,Action,9.5,6.74,PS3,3,3
Uncharted 3: Drake's Deception,2011,Action,9.3,6.84,PS3,3,3
Uncharted 4: A Thief's End,2016,Action,9.2,10.33,PS4,3,3
Uncharted: Drake's Fortune,2007,Action,8.7,4.97,PS3,3,3
Undead Knights,2009,Action,6.6,0.12,PSP,3,0
Undertale,2018,Role-Playing,9.0,0.02,NS,0,0
Universal Studios Theme Parks Adventure,2001,Misc,5.1,0.1,GC,1,1
Unlimited Saga,2003,Role-Playing,4.9,0.77,PS2,3,3
Unreal Tournament 2003,2002,Shooter,9.0,0.01,PC,3,2
Unreal Tournament 2004,2004,Shooter,9.4,0.02,PC,3,3
Unreal Tournament III,2007,Shooter,7.8,1.2,Multi_Plateforme,3,3
Unsolved Crimes,2008,Adventure,6.0,0.05,DS,3,1
Untold Legends: Brotherhood of the Blade,2005,Role-Playing,6.5,1.09,PSP,2,2
Untold Legends: The Warriors Code,2006,Role-Playing,6.8,0.33,PSP,2,2
Up,2009,Adventure,6.5,0.29,X360,3,3
Urban Reign,2005,Action,7.5,0.08,PS2,3,3
VOEZ,2018,Music,8.5,0.01,NS,1,0
Vagrant Story,2000,Role-Playing,9.3,0.87,PS,3,3
Valhalla Knights,2007,Role-Playing,5.2,0.24,PSP,2,2
Valhalla Knights 2,2008,Role-Playing,5.0,0.23,PSP,2,2
Valhalla Knights: Eldar Saga,2009,Role-Playing,3.5,0.14,Wii,2,1
Valkyria Chronicles,2008,Role-Playing,8.4,1.27,PS3,3,2
Valkyria Chronicles 4,2018,Strategy,8.6,0.19,NS,3,3
Valkyria Chronicles II,2010,Role-Playing,8.1,0.54,PSP,3,2
Valkyrie Profile,2000,Role-Playing,8.1,0.81,PS,3,3
Valkyrie Profile 2: Silmeria,2006,Role-Playing,8.4,0.47,PS2,3,3
Valkyrie Profile: Covenant of the Plume,2009,Role-Playing,7.5,0.42,DS,3,3
Valkyrie Profile: Lenneth,2006,Role-Playing,8.1,0.36,PSP,3,3
Vampire Night,2001,Shooter,6.4,0.14,PS2,3,2
Vampire Rain,2007,Action,3.9,0.21,X360,1,3
Vampire Rain: Altered Species,2008,Action,3.5,0.06,PS3,2,3
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,2010,Sports,5.0,0.23,X360,3,3
Vandal Hearts,1997,Role-Playing,7.7,0.45,PS,3,3
Vandal Hearts II,1999,Strategy,7.2,0.1,PS,3,3
Vanguard Bandits,2000,Strategy,6.4,0.07,PS,2,1
Vanquish,2010,Shooter,8.3,1.03,PS3,3,3
Velvet Assassin,2009,Shooter,5.3,0.18,PC,2,1
Venetica,2011,Role-Playing,5.0,0.3,Multi_Plateforme,3,1
Vexx,2003,Platform,5.9,0.4,Multi_Plateforme,3,2
Victoria II,2010,Strategy,8.1,0.0,PC,1,0
Victorious Boxers: Revolution,2007,Fighting,5.8,0.14,Wii,2,3
Viewtiful Joe,2003,Action,9.4,0.62,GC,3,2
Viewtiful Joe: Red Hot Rumble,2005,Action,6.2,0.06,GC,3,2
Viking: Battle for Asgard,2008,Action,6.2,0.8200000000000001,PS3,3,3
Vin Diesel: Wheelman,2009,Racing,6.5,0.77,Multi_Plateforme,3,2
Virtua Fighter 3tb,1999,Fighting,8.1,0.37,DC,3,3
Virtua Fighter 4,2002,Fighting,9.3,1.81,PS2,3,3
Virtua Fighter 4: Evolution,2003,Fighting,8.9,0.71,PS2,3,3
Virtua Fighter 5,2007,Fighting,8.7,1.08,PS3,3,3
Virtua Fighter 5 Online,2007,Fighting,9.2,0.28,X360,3,3
Virtua Quest,2005,Role-Playing,5.4,0.01,GC,3,3
Virtua Striker 2002,2002,Sports,6.6,0.05,GC,3,2
Virtua Tennis 2009,2009,Sports,6.6,0.75,PS3,3,3
Virtua Tennis 4,2011,Sports,5.2,0.8300000000000001,Multi_Plateforme,3,3
Virtua Tennis: World Tour (US & Others sales),2005,Sports,8.3,0.67,PSP,3,3
Viva Pinata,2006,Simulation,8.0,1.6400000000000001,PC,3,3
Viva Pinata: Party Animals,2007,Misc,5.5,0.23,X360,3,3
Viva Pinata: Pocket Paradise,2008,Simulation,8.1,0.55,DS,3,3
Viva Pinata: Trouble in Paradise,2008,Simulation,8.5,0.47,X360,3,3
WRC 2: FIA World Rally Championship,2011,Racing,5.8,0.07,X360,3,0
WWE '12,2011,Fighting,7.5,2.45,PS3,3,2
WWE 2K14,2013,Fighting,7.6,2.3200000000000003,PS3,3,3
WWE All Stars,2011,Fighting,7.0,0.98,Multi_Plateforme,3,3
WWE Day of Reckoning,2004,Fighting,8.1,0.45,GC,3,3
WWE Day of Reckoning 2,2005,Fighting,8.3,0.34,GC,3,3
WWE SmackDown vs Raw 2008,2007,Fighting,7.3,3.95,Multi_Plateforme,3,3
WWE SmackDown vs. RAW 2007,2006,Fighting,8.0,3.74,Multi_Plateforme,3,3
WWE SmackDown vs. Raw 2009,2008,Fighting,7.8,2.5,Multi_Plateforme,3,3
WWE SmackDown vs. Raw 2010,2009,Fighting,7.8,2.94,Multi_Plateforme,3,3
WWE SmackDown vs. Raw 2011,2010,Fighting,7.1,0.88,X360,3,3
WWE SmackDown! vs. RAW 2006,2005,Fighting,8.1,0.4,PSP,3,3
WWE SmackDown! vs. Raw 2006,2005,Fighting,8.4,3.0,PS2,3,3
WWE Wrestlemania XIX,2003,Fighting,7.8,0.33,GC,3,3
WWF No Mercy,2000,Fighting,9.1,1.5,N64,3,2
WWF Raw (2002),2002,Fighting,6.5,0.55,XB,3,2
WWF SmackDown! 2: Know Your Role,2000,Fighting,8.7,3.2,PS,3,3
Wall-E,2008,Platform,5.3,2.02,Multi_Plateforme,3,3
Wallace & Gromit in Project Zoo,2003,Platform,6.6,0.07,GC,2,3
Wanted: Weapons of Fate,2009,Shooter,6.2,0.6599999999999999,PS3,3,2
WarCraft II: The Dark Saga,1997,Strategy,7.3,0.31,PS,3,3
Warcraft II: Tides of Darkness,1996,Strategy,9.3,4.21,PC,3,3
Warcraft III: Reign of Chaos,2002,Strategy,9.3,0.14,PC,3,3
Warcraft III: The Frozen Throne,2003,Strategy,9.2,1.54,PC,3,3
"Warhammer 40,000: Dawn of War",2004,Strategy,8.8,0.05,PC,3,2
"Warhammer 40,000: Dawn of War - Dark Crusade",2006,Strategy,8.8,0.0,PC,3,2
"Warhammer 40,000: Dawn of War II",2009,Strategy,8.7,0.47,PC,3,2
"Warhammer 40,000: Dawn of War II - Chaos Rising",2010,Strategy,8.6,0.1,PC,3,2
"Warhammer 40,000: Dawn of War II - Retribution",2011,Strategy,7.9,0.08,PC,3,2
"Warhammer 40,000: Dawn of War: Soulstorm",2008,Strategy,6.9,0.02,PC,3,0
"Warhammer 40,000: Space Marine",2011,Shooter,7.3,1.21,Multi_Plateforme,3,2
"Warhammer 40,000: Squad Command",2007,Strategy,6.6,0.33,PSP,3,1
Warhawk,2007,Shooter,8.4,1.06,PS3,3,2
Wario Land: Shake It!,2008,Platform,7.3,1.15,Wii,3,3
Wario World,2003,Platform,7.5,0.44,GC,3,2
WarioWare D.I.Y.,2010,Misc,8.3,0.59,DS,3,3
WarioWare Gold,2018,Misc,8.1,0.28,3DS,3,3
WarioWare Touched!,2005,Puzzle,7.8,2.3,DS,3,3
WarioWare: Smooth Moves,2007,Puzzle,8.2,2.89,Wii,3,3
Warriors Orochi,2008,Action,6.4,0.2,PSP,2,1
Warriors Orochi 2,2008,Action,4.3,0.48,Multi_Plateforme,2,3
Warriors Orochi 4,2018,Action,8.5,0.07,NS,2,3
Wave Race 64,1996,Racing,9.2,2.94,N64,3,3
Wave Race: Blue Storm,2001,Racing,8.4,0.6,GC,3,3
Way of the Samurai 3,2009,Action,6.5,0.52,PS3,2,3
Wayne Gretzky's 3D Hockey,1996,Sports,8.1,0.53,N64,3,1
We Dance,2011,Misc,3.5,0.16,Wii,2,1
We Love Katamari,2005,Puzzle,8.2,0.52,PS2,3,3
We Ski,2008,Sports,7.1,1.68,Wii,3,3
Wet,2009,Shooter,6.9,1.12,PS3,3,3
Wetrix,1998,Puzzle,8.6,0.08,N64,2,0
White Knight Chronicles II,2011,Role-Playing,5.4,0.63,PS3,2,3
White Knight Chronicles: International Edition,2010,Role-Playing,6.3,0.95,PS3,3,3
Wii Fit,2008,Sports,7.9,22.7,Wii,3,3
Wii Fit Plus,2009,Sports,8.0,21.81,Wii,3,3
Wii Fit U,2014,Misc,7.2,0.86,WiiU,3,3
Wii Music,2008,Music,5.6,3.25,Wii,3,3
Wii Party,2010,Misc,7.0,8.41,Wii,3,3
Wii Party U,2013,Party,6.6,1.88,WiiU,3,3
Wii Play,2007,Misc,5.9,28.92,Wii,3,3
Wii Play: Motion,2011,Misc,5.2,0.92,Wii,3,3
Wii Sports,2006,Sports,7.7,82.65,Wii,3,3
Wii Sports Club,2014,Sports,6.7,0.38,WiiU,3,3
Wii Sports Resort,2009,Sports,8.0,32.9,Wii,3,3
Wild ARMs,1997,Role-Playing,8.9,0.95,PS,3,3
Wild ARMs 2,2000,Role-Playing,6.5,0.67,PS,3,3
Wild ARMs 3,2002,Role-Playing,7.6,0.62,PS2,3,3
Wild ARMs 4,2006,Role-Playing,6.6,0.14,PS2,2,3
Wild ARMs 5,2007,Role-Playing,7.5,0.28,PS2,2,3
Wild ARMs: Alter Code F,2005,Role-Playing,7.2,0.09,PS2,2,3
Winning Eleven: Pro Evolution Soccer 2007,2007,Sports,8.2,5.25,PS2,3,3
Winx Club: Join the Club,2007,Platform,3.6,0.01,PSP,3,2
WipEout,1995,Racing,8.0,0.47,PS,2,2
WipEout HD Fury,2009,Racing,9.1,0.07,PS3,3,2
WipEout Pulse,2008,Racing,8.2,0.32,PSP,3,2
WipEout Pure,2005,Racing,9.1,1.04,PSP,3,2
WipEout XL,1996,Racing,8.8,0.25,PS,3,2
Wolfenstein,2009,Shooter,6.5,1.23,Multi_Plateforme,3,3
Wolfenstein II: The New Colossus,2017,Shooter,8.3,1.4700000000000002,NS,3,2
Wolfenstein: The Old Blood,2015,Shooter,8.0,0.15,XOne,3,2
Wonder Boy: The Dragon's Trap (Remake),2017,Platform,7.4,0.05,NS,0,0
WordJong,2007,Puzzle,7.5,0.15,DS,2,2
World Championship Cards,2008,Misc,3.9,0.2,PSP,2,1
World Championship Poker 2: Featuring Howard Lederer,2005,Misc,7.0,0.14,PSP,2,3
World Championship Poker: Howard Lederer - All In,2006,Misc,5.1,0.14,PSP,2,3
World Series of Poker,2005,Misc,3.3,0.26,GC,3,1
World Series of Poker: Tournament of Champions 2007 Edition,2006,Misc,6.4,0.34,Multi_Plateforme,3,2
World Soccer Winning Eleven 7 International,2004,Sports,9.2,2.9,PS2,3,3
World Soccer Winning Eleven 8 International,2005,Sports,9.3,3.85,PS2,3,3
World Soccer Winning Eleven 9,2006,Sports,8.9,4.06,PS2,3,3
World Soccer Winning Eleven 9 (JP & Others sales),2006,Sports,8.0,1.2,PSP,3,3
World Tour Soccer,2005,Sports,7.0,1.07,PSP,3,3
World in Conflict,2007,Strategy,9.1,0.03,PC,3,0
World in Conflict: Soviet Assault,2009,Strategy,6.1,0.0,PC,3,0
World of Goo,2008,Puzzle,9.0,0.03,PC,3,0
World of Tanks,2011,Shooter,7.8,0.28,PC,1,1
Worldwide Soccer Manager 2006,2005,Sports,9.0,0.01,PC,3,2
Worldwide Soccer Manager 2007,2006,Sports,8.9,0.02,PC,3,2
Worms 3D,2004,Strategy,7.5,0.07,GC,3,2
